timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1775665467667,321,JFED/downloads/-177,200,OK,JFED100 2-9,text,true,,4309,509,8,13,https://jfed.ilabt.imec.be/downloads/,321,0,0
1775665467883,110,JFED/g/collect?v=2&tid=G-2N3FKQQJXJ&gtm=45je6470v9109451552za20g&_p=1775665194376&gcd=13l3l3l3l2l1&npa=0&dma=0&_eu=ABAIAAQ&cid=1217445905.1775665163&frm=0&pscdl=noapi&sr=1493x933&ul=en-us&_s=1&tag_exp=0~115938466~115938468~116363097~116991817&dl=https%3A%2F%2Fjfed.ilabt.imec.be%2Ffeatures%2F&dt=Features&sid=1775665167&sct=1&seg=1&_tu=wAQ&en=page_view&_ee=1&tfd=13437-200,204,No Content,JFED100 2-5,text,true,,834,901,8,13,https://www.google-analytics.com/g/collect?v=2&tid=G-2N3FKQQJXJ&gtm=45je6470v9109451552za20g&_p=1775665194376&gcd=13l3l3l3l2l1&npa=0&dma=0&_eu=ABAIAAQ&cid=1217445905.1775665163&frm=0&pscdl=noapi&sr=1493x933&ul=en-us&_s=1&tag_exp=0~115938466~115938468~116363097~116991817&dl=https%3A%2F%2Fjfed.ilabt.imec.be%2Ffeatures%2F&dt=Features&sid=1775665167&sct=1&seg=1&_tu=wAQ&en=page_view&_ee=1&tfd=13437,0,0,0
1775665467958,103,JFED/j/collect?v=1&_v=j102&a=235271294&t=pageview&_s=1&dl=https%3A%2F%2Fjfed.ilabt.imec.be%2Fget_started%2F&ul=en-us&dt=Get%20Started&sr=1493x933&vp=1493x825&_u=AACAAEABAAAAACAAI~&jid=&gjid=&cid=1217445905.1775665163&tid=UA-57217745-2&_gid=417259628.1775665163&_slc=1&z=75945156-176,200,OK,JFED100 2-8,text,true,,921,744,8,13,https://www.google-analytics.com/j/collect?v=1&_v=j102&a=235271294&t=pageview&_s=1&dl=https%3A%2F%2Fjfed.ilabt.imec.be%2Fget_started%2F&ul=en-us&dt=Get%20Started&sr=1493x933&vp=1493x825&_u=AACAAEABAAAAACAAI~&jid=&gjid=&cid=1217445905.1775665163&tid=UA-57217745-2&_gid=417259628.1775665163&_slc=1&z=75945156,103,0,0
1775665467747,314,JFED/-149,200,OK,JFED100 2-6,text,true,,2485,442,8,13,https://jfed.ilabt.imec.be/,314,0,0
1775665467737,329,JFED/features/-190,200,OK,JFED100 2-3,text,true,,3053,506,8,13,https://jfed.ilabt.imec.be/features/,328,0,0
1775665467989,102,JFED/g/collect?v=2&tid=G-2N3FKQQJXJ&gtm=45je6470v9109451552za20g&_p=1775665174590&gcd=13l3l3l3l2l1&npa=0&dma=0&_eu=ABAIAAQ&cid=1217445905.1775665163&frm=0&pscdl=noapi&sr=1493x933&ul=en-us&_s=1&tag_exp=0~115616985~115938466~115938469~116991817~117266401~117884344&dl=https%3A%2F%2Fjfed.ilabt.imec.be%2Fget_started%2F&dt=Get%20Started&sid=1775665167&sct=1&seg=1&_tu=wAQ&en=page_view&_ee=1&tfd=10446-181,204,No Content,JFED100 2-9,text,true,,834,929,8,13,https://www.google-analytics.com/g/collect?v=2&tid=G-2N3FKQQJXJ&gtm=45je6470v9109451552za20g&_p=1775665174590&gcd=13l3l3l3l2l1&npa=0&dma=0&_eu=ABAIAAQ&cid=1217445905.1775665163&frm=0&pscdl=noapi&sr=1493x933&ul=en-us&_s=1&tag_exp=0~115616985~115938466~115938469~116991817~117266401~117884344&dl=https%3A%2F%2Fjfed.ilabt.imec.be%2Fget_started%2F&dt=Get%20Started&sid=1775665167&sct=1&seg=1&_tu=wAQ&en=page_view&_ee=1&tfd=10446,0,0,0
1775665467994,169,JFED/complete/search-144,200,OK,JFED100 2-5,text,true,,16016,281,8,13,https://www.google.com/complete/search?client=firefox&channel=ftr&q=,169,0,0
1775665468066,112,JFED/j/collect?v=1&_v=j102&a=1949851070&t=pageview&_s=1&dl=https%3A%2F%2Fjfed.ilabt.imec.be%2Ffeatures%2F&ul=en-us&dt=Features&sr=1493x933&vp=1493x825&_u=AACAAEABAAAAACAAI~&jid=&gjid=&cid=1217445905.1775665163&tid=UA-57217745-2&_gid=417259628.1775665163&_slc=1&z=270790477-199,200,OK,JFED100 2-3,text,true,,921,738,8,13,https://www.google-analytics.com/j/collect?v=1&_v=j102&a=1949851070&t=pageview&_s=1&dl=https%3A%2F%2Fjfed.ilabt.imec.be%2Ffeatures%2F&ul=en-us&dt=Features&sr=1493x933&vp=1493x825&_u=AACAAEABAAAAACAAI~&jid=&gjid=&cid=1217445905.1775665163&tid=UA-57217745-2&_gid=417259628.1775665163&_slc=1&z=270790477,112,0,0
1775665468091,104,JFED/j/collect?v=1&_v=j102&a=215986790&t=pageview&_s=1&dl=https%3A%2F%2Fjfed.ilabt.imec.be%2Fdownloads%2F&ul=en-us&dt=Downloads&sr=1493x933&vp=1493x825&_u=AACAAEABAAAAACAAI~&jid=&gjid=&cid=1217445905.1775665163&tid=UA-57217745-2&_gid=417259628.1775665163&_slc=1&z=1168435940-189,200,OK,JFED100 2-9,text,true,,921,740,8,13,https://www.google-analytics.com/j/collect?v=1&_v=j102&a=215986790&t=pageview&_s=1&dl=https%3A%2F%2Fjfed.ilabt.imec.be%2Fdownloads%2F&ul=en-us&dt=Downloads&sr=1493x933&vp=1493x825&_u=AACAAEABAAAAACAAI~&jid=&gjid=&cid=1217445905.1775665163&tid=UA-57217745-2&_gid=417259628.1775665163&_slc=1&z=1168435940,104,0,0
1775665467958,314,JFED/features/-190,200,OK,JFED100 2-4,text,true,,3053,506,8,13,https://jfed.ilabt.imec.be/features/,314,0,0
1775665468178,105,JFED/g/collect?v=2&tid=G-2N3FKQQJXJ&gtm=45je6470v9109451552za20g&_p=1775665194376&gcd=13l3l3l3l2l1&npa=0&dma=0&_eu=ABAIAAQ&cid=1217445905.1775665163&frm=0&pscdl=noapi&sr=1493x933&ul=en-us&_s=1&tag_exp=0~115938466~115938468~116363097~116991817&dl=https%3A%2F%2Fjfed.ilabt.imec.be%2Ffeatures%2F&dt=Features&sid=1775665167&sct=1&seg=1&_tu=wAQ&en=page_view&_ee=1&tfd=13437-200,204,No Content,JFED100 2-3,text,true,,834,901,8,13,https://www.google-analytics.com/g/collect?v=2&tid=G-2N3FKQQJXJ&gtm=45je6470v9109451552za20g&_p=1775665194376&gcd=13l3l3l3l2l1&npa=0&dma=0&_eu=ABAIAAQ&cid=1217445905.1775665163&frm=0&pscdl=noapi&sr=1493x933&ul=en-us&_s=1&tag_exp=0~115938466~115938468~116363097~116991817&dl=https%3A%2F%2Fjfed.ilabt.imec.be%2Ffeatures%2F&dt=Features&sid=1775665167&sct=1&seg=1&_tu=wAQ&en=page_view&_ee=1&tfd=13437,0,0,0
1775665467958,327,JFED/-149,200,OK,JFED100 2-7,text,true,,2485,442,7,12,https://jfed.ilabt.imec.be/,327,0,0
1775665468163,123,JFED/update/3/GMP/149.0/20260325145817/Linux_x86_64-gcc3/en-US/release-cck-fedora/Linux%25206.19.10-200.fc43.x86_64%2520(GTK%25203.24.52%252Clibpulse%252017.0.0)/fedora/1.0/update.xml-145,200,OK,JFED100 2-5,text,true,,1970,459,7,12,https://aus5.mozilla.org/update/3/GMP/149.0/20260325145817/Linux_x86_64-gcc3/en-US/release-cck-fedora/Linux%25206.19.10-200.fc43.x86_64%2520(GTK%25203.24.52%252Clibpulse%252017.0.0)/fedora/1.0/update.xml,123,0,0
1775665468195,118,JFED/g/collect?v=2&tid=G-2N3FKQQJXJ&gtm=45je6470v9109451552za20g&_p=1775665182975&gcd=13l3l3l3l2l1&npa=0&dma=0&_eu=ABAIAAQ&cid=1217445905.1775665163&frm=0&pscdl=noapi&sr=1493x933&ul=en-us&_s=1&tag_exp=0~115938466~115938469~116991816~117266400&dl=https%3A%2F%2Fjfed.ilabt.imec.be%2Fdownloads%2F&dt=Downloads&sid=1775665167&sct=1&seg=1&_tu=wAQ&en=page_view&_ee=1&tfd=10435-191,204,No Content,JFED100 2-9,text,true,,834,903,7,12,https://www.google-analytics.com/g/collect?v=2&tid=G-2N3FKQQJXJ&gtm=45je6470v9109451552za20g&_p=1775665182975&gcd=13l3l3l3l2l1&npa=0&dma=0&_eu=ABAIAAQ&cid=1217445905.1775665163&frm=0&pscdl=noapi&sr=1493x933&ul=en-us&_s=1&tag_exp=0~115938466~115938469~116991816~117266400&dl=https%3A%2F%2Fjfed.ilabt.imec.be%2Fdownloads%2F&dt=Downloads&sid=1775665167&sct=1&seg=1&_tu=wAQ&en=page_view&_ee=1&tfd=10435,0,0,0
1775665468272,103,JFED/j/collect?v=1&_v=j102&a=1949851070&t=pageview&_s=1&dl=https%3A%2F%2Fjfed.ilabt.imec.be%2Ffeatures%2F&ul=en-us&dt=Features&sr=1493x933&vp=1493x825&_u=AACAAEABAAAAACAAI~&jid=&gjid=&cid=1217445905.1775665163&tid=UA-57217745-2&_gid=417259628.1775665163&_slc=1&z=270790477-199,200,OK,JFED100 2-4,text,true,,921,738,7,12,https://www.google-analytics.com/j/collect?v=1&_v=j102&a=1949851070&t=pageview&_s=1&dl=https%3A%2F%2Fjfed.ilabt.imec.be%2Ffeatures%2F&ul=en-us&dt=Features&sr=1493x933&vp=1493x825&_u=AACAAEABAAAAACAAI~&jid=&gjid=&cid=1217445905.1775665163&tid=UA-57217745-2&_gid=417259628.1775665163&_slc=1&z=270790477,103,0,0
1775665468061,343,JFED/downloads/-177,200,OK,JFED100 2-8,text,true,,4309,509,7,12,https://jfed.ilabt.imec.be/downloads/,342,0,0
1775665468062,377,JFED/submit/firefox-desktop/newtab/1/7eaf7968-18c6-4240-af2d-e536a198970e-150,200,OK,JFED100 2-6,text,true,,935,4069,7,12,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/newtab/1/7eaf7968-18c6-4240-af2d-e536a198970e,377,0,0
1775665468286,153,JFED/g/chains/202402/aus.content-signature.mozilla.org-2026-05-16-09-42-02.chain-146,200,OK,JFED100 2-5,text,true,,5809,332,7,12,https://content-signature-2.cdn.mozilla.net/g/chains/202402/aus.content-signature.mozilla.org-2026-05-16-09-42-02.chain,91,0,0
1775665468376,100,JFED/g/collect?v=2&tid=G-2N3FKQQJXJ&gtm=45je6470v9109451552za20g&_p=1775665194376&gcd=13l3l3l3l2l1&npa=0&dma=0&_eu=ABAIAAQ&cid=1217445905.1775665163&frm=0&pscdl=noapi&sr=1493x933&ul=en-us&_s=1&tag_exp=0~115938466~115938468~116363097~116991817&dl=https%3A%2F%2Fjfed.ilabt.imec.be%2Ffeatures%2F&dt=Features&sid=1775665167&sct=1&seg=1&_tu=wAQ&en=page_view&_ee=1&tfd=13437-200,204,No Content,JFED100 2-4,text,true,,834,901,7,12,https://www.google-analytics.com/g/collect?v=2&tid=G-2N3FKQQJXJ&gtm=45je6470v9109451552za20g&_p=1775665194376&gcd=13l3l3l3l2l1&npa=0&dma=0&_eu=ABAIAAQ&cid=1217445905.1775665163&frm=0&pscdl=noapi&sr=1493x933&ul=en-us&_s=1&tag_exp=0~115938466~115938468~116363097~116991817&dl=https%3A%2F%2Fjfed.ilabt.imec.be%2Ffeatures%2F&dt=Features&sid=1775665167&sct=1&seg=1&_tu=wAQ&en=page_view&_ee=1&tfd=13437,0,0,0
1775665468404,116,JFED/g/collect?v=2&tid=G-2N3FKQQJXJ&gtm=45je6470v9109451552za20g&_p=1775665174590&gcd=13l3l3l3l2l1&npa=0&dma=0&_eu=ABAIAAQ&cid=1217445905.1775665163&frm=0&pscdl=noapi&sr=1493x933&ul=en-us&_s=1&tag_exp=0~115616985~115938466~115938469~116991817~117266401~117884344&dl=https%3A%2F%2Fjfed.ilabt.imec.be%2Fget_started%2F&dt=Get%20Started&sid=1775665167&sct=1&seg=1&_tu=wAQ&en=page_view&_ee=1&tfd=10446-181,204,No Content,JFED100 2-8,text,true,,834,929,6,11,https://www.google-analytics.com/g/collect?v=2&tid=G-2N3FKQQJXJ&gtm=45je6470v9109451552za20g&_p=1775665174590&gcd=13l3l3l3l2l1&npa=0&dma=0&_eu=ABAIAAQ&cid=1217445905.1775665163&frm=0&pscdl=noapi&sr=1493x933&ul=en-us&_s=1&tag_exp=0~115616985~115938466~115938469~116991817~117266401~117884344&dl=https%3A%2F%2Fjfed.ilabt.imec.be%2Fget_started%2F&dt=Get%20Started&sid=1775665167&sct=1&seg=1&_tu=wAQ&en=page_view&_ee=1&tfd=10446,0,0,0
1775665468313,303,JFED/features/-190,200,OK,JFED100 2-9,text,true,,3053,506,6,11,https://jfed.ilabt.imec.be/features/,303,0,0
1775665468521,110,JFED/j/collect?v=1&_v=j102&a=215986790&t=pageview&_s=1&dl=https%3A%2F%2Fjfed.ilabt.imec.be%2Fdownloads%2F&ul=en-us&dt=Downloads&sr=1493x933&vp=1493x825&_u=AACAAEABAAAAACAAI~&jid=&gjid=&cid=1217445905.1775665163&tid=UA-57217745-2&_gid=417259628.1775665163&_slc=1&z=1168435940-189,200,OK,JFED100 2-8,text,true,,921,740,6,11,https://www.google-analytics.com/j/collect?v=1&_v=j102&a=215986790&t=pageview&_s=1&dl=https%3A%2F%2Fjfed.ilabt.imec.be%2Fdownloads%2F&ul=en-us&dt=Downloads&sr=1493x933&vp=1493x825&_u=AACAAEABAAAAACAAI~&jid=&gjid=&cid=1217445905.1775665163&tid=UA-57217745-2&_gid=417259628.1775665163&_slc=1&z=1168435940,110,0,0
1775665468286,371,JFED/submit/firefox-desktop/newtab/1/7eaf7968-18c6-4240-af2d-e536a198970e-150,200,OK,JFED100 2-7,text,true,,915,4069,6,11,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/newtab/1/7eaf7968-18c6-4240-af2d-e536a198970e,371,0,0
1775665468617,106,JFED/j/collect?v=1&_v=j102&a=1949851070&t=pageview&_s=1&dl=https%3A%2F%2Fjfed.ilabt.imec.be%2Ffeatures%2F&ul=en-us&dt=Features&sr=1493x933&vp=1493x825&_u=AACAAEABAAAAACAAI~&jid=&gjid=&cid=1217445905.1775665163&tid=UA-57217745-2&_gid=417259628.1775665163&_slc=1&z=270790477-199,200,OK,JFED100 2-9,text,true,,921,738,6,10,https://www.google-analytics.com/j/collect?v=1&_v=j102&a=1949851070&t=pageview&_s=1&dl=https%3A%2F%2Fjfed.ilabt.imec.be%2Ffeatures%2F&ul=en-us&dt=Features&sr=1493x933&vp=1493x825&_u=AACAAEABAAAAACAAI~&jid=&gjid=&cid=1217445905.1775665163&tid=UA-57217745-2&_gid=417259628.1775665163&_slc=1&z=270790477,106,0,0
1775665468631,92,JFED/g/collect?v=2&tid=G-2N3FKQQJXJ&gtm=45je6470v9109451552za20g&_p=1775665182975&gcd=13l3l3l3l2l1&npa=0&dma=0&_eu=ABAIAAQ&cid=1217445905.1775665163&frm=0&pscdl=noapi&sr=1493x933&ul=en-us&_s=1&tag_exp=0~115938466~115938469~116991816~117266400&dl=https%3A%2F%2Fjfed.ilabt.imec.be%2Fdownloads%2F&dt=Downloads&sid=1775665167&sct=1&seg=1&_tu=wAQ&en=page_view&_ee=1&tfd=10435-191,204,No Content,JFED100 2-8,text,true,,834,903,6,10,https://www.google-analytics.com/g/collect?v=2&tid=G-2N3FKQQJXJ&gtm=45je6470v9109451552za20g&_p=1775665182975&gcd=13l3l3l3l2l1&npa=0&dma=0&_eu=ABAIAAQ&cid=1217445905.1775665163&frm=0&pscdl=noapi&sr=1493x933&ul=en-us&_s=1&tag_exp=0~115938466~115938469~116991816~117266400&dl=https%3A%2F%2Fjfed.ilabt.imec.be%2Fdownloads%2F&dt=Downloads&sid=1775665167&sct=1&seg=1&_tu=wAQ&en=page_view&_ee=1&tfd=10435,0,0,0
1775665468440,293,JFED/-155,400,Bad Request,JFED100 2-6,text,false,,229,1301,6,11,https://mozilla-ohttp.fastly-edge.com/,293,0,0
1775665468441,302,JFED/-148,400,Bad Request,JFED100 2-5,text,false,,229,1547,6,11,https://mozilla-ohttp.fastly-edge.com/,302,0,0
1775665468723,97,JFED/g/collect?v=2&tid=G-2N3FKQQJXJ&gtm=45je6470v9109451552za20g&_p=1775665194376&gcd=13l3l3l3l2l1&npa=0&dma=0&_eu=ABAIAAQ&cid=1217445905.1775665163&frm=0&pscdl=noapi&sr=1493x933&ul=en-us&_s=1&tag_exp=0~115938466~115938468~116363097~116991817&dl=https%3A%2F%2Fjfed.ilabt.imec.be%2Ffeatures%2F&dt=Features&sid=1775665167&sct=1&seg=1&_tu=wAQ&en=page_view&_ee=1&tfd=13437-200,204,No Content,JFED100 2-9,text,true,,834,901,6,11,https://www.google-analytics.com/g/collect?v=2&tid=G-2N3FKQQJXJ&gtm=45je6470v9109451552za20g&_p=1775665194376&gcd=13l3l3l3l2l1&npa=0&dma=0&_eu=ABAIAAQ&cid=1217445905.1775665163&frm=0&pscdl=noapi&sr=1493x933&ul=en-us&_s=1&tag_exp=0~115938466~115938468~116363097~116991817&dl=https%3A%2F%2Fjfed.ilabt.imec.be%2Ffeatures%2F&dt=Features&sid=1775665167&sct=1&seg=1&_tu=wAQ&en=page_view&_ee=1&tfd=13437,0,0,0
1775665468734,95,JFED/j/collect?v=1&_v=j102&a=680972634&t=pageview&_s=1&dl=https%3A%2F%2Fjfed.ilabt.imec.be%2F&ul=en-us&dt=jFed&sr=1493x933&vp=1493x825&_u=IEBAAEABAAAAACAAI~&jid=2017552000&gjid=1960718617&cid=1217445905.1775665163&tid=UA-57217745-2&_gid=417259628.1775665163&_r=1&_slc=1&z=1753482569-165,200,OK,JFED100 2-6,text,true,,921,748,6,11,https://www.google-analytics.com/j/collect?v=1&_v=j102&a=680972634&t=pageview&_s=1&dl=https%3A%2F%2Fjfed.ilabt.imec.be%2F&ul=en-us&dt=jFed&sr=1493x933&vp=1493x825&_u=IEBAAEABAAAAACAAI~&jid=2017552000&gjid=1960718617&cid=1217445905.1775665163&tid=UA-57217745-2&_gid=417259628.1775665163&_r=1&_slc=1&z=1753482569,95,0,0
1775665468658,334,JFED/-155,400,Bad Request,JFED100 2-7,text,false,,229,1301,6,11,https://mozilla-ohttp.fastly-edge.com/,334,0,0
1775665468821,172,JFED/complete/search-144,200,OK,JFED100 2-9,text,true,,11083,281,6,11,https://www.google.com/complete/search?client=firefox&channel=ftr&q=,172,0,0
1775665467748,1276,JFED/-149,200,OK,JFED100 2-10,text,false,"The operation lasted too long: It took 1,276 milliseconds, but should not have lasted longer than 600 milliseconds.",2486,442,6,11,https://jfed.ilabt.imec.be/,1276,0,951
1775665468724,331,JFED/features/-190,200,OK,JFED100 2-8,text,true,,3053,506,6,11,https://jfed.ilabt.imec.be/features/,331,0,0
1775665468829,227,JFED/gtag/js-166,200,OK,JFED100 2-6,text,true,,148884,428,6,11,https://www.googletagmanager.com/gtag/js?id=G-2N3FKQQJXJ&cx=c&_slc=1,119,0,0
1775665468744,313,JFED/-149,200,OK,JFED100 2-5,text,true,,2485,442,6,11,https://jfed.ilabt.imec.be/,313,0,0
1775665468993,101,JFED/j/collect?v=1&_v=j102&a=680972634&t=pageview&_s=1&dl=https%3A%2F%2Fjfed.ilabt.imec.be%2F&ul=en-us&dt=jFed&sr=1493x933&vp=1493x825&_u=IEBAAEABAAAAACAAI~&jid=2017552000&gjid=1960718617&cid=1217445905.1775665163&tid=UA-57217745-2&_gid=417259628.1775665163&_r=1&_slc=1&z=1753482569-165,200,OK,JFED100 2-7,text,true,,921,748,6,11,https://www.google-analytics.com/j/collect?v=1&_v=j102&a=680972634&t=pageview&_s=1&dl=https%3A%2F%2Fjfed.ilabt.imec.be%2F&ul=en-us&dt=jFed&sr=1493x933&vp=1493x825&_u=IEBAAEABAAAAACAAI~&jid=2017552000&gjid=1960718617&cid=1217445905.1775665163&tid=UA-57217745-2&_gid=417259628.1775665163&_r=1&_slc=1&z=1753482569,101,0,0
1775665469056,102,JFED/j/collect?v=1&_v=j102&a=1949851070&t=pageview&_s=1&dl=https%3A%2F%2Fjfed.ilabt.imec.be%2Ffeatures%2F&ul=en-us&dt=Features&sr=1493x933&vp=1493x825&_u=AACAAEABAAAAACAAI~&jid=&gjid=&cid=1217445905.1775665163&tid=UA-57217745-2&_gid=417259628.1775665163&_slc=1&z=270790477-199,200,OK,JFED100 2-8,text,true,,921,738,6,11,https://www.google-analytics.com/j/collect?v=1&_v=j102&a=1949851070&t=pageview&_s=1&dl=https%3A%2F%2Fjfed.ilabt.imec.be%2Ffeatures%2F&ul=en-us&dt=Features&sr=1493x933&vp=1493x825&_u=AACAAEABAAAAACAAI~&jid=&gjid=&cid=1217445905.1775665163&tid=UA-57217745-2&_gid=417259628.1775665163&_slc=1&z=270790477,102,0,0
1775665469057,105,JFED/g/collect?v=2&tid=G-2N3FKQQJXJ&gtm=45je6470v9109451552za20g&_p=1775665163795&gcd=13l3l3l3l2l1&npa=0&dma=0&_eu=ABAI&cid=1217445905.1775665163&frm=0&pscdl=noapi&sr=1493x933&ul=en-us&_s=1&tag_exp=0~115616986~115938465~115938468~116991817&dl=https%3A%2F%2Fjfed.ilabt.imec.be%2F&dt=jFed&sid=1775665167&sct=1&seg=0&_tu=wAQ&en=page_view&_fv=1&_ss=1&_ee=1&tfd=19064-167,204,No Content,JFED100 2-6,text,true,,834,895,6,11,https://www.google-analytics.com/g/collect?v=2&tid=G-2N3FKQQJXJ&gtm=45je6470v9109451552za20g&_p=1775665163795&gcd=13l3l3l3l2l1&npa=0&dma=0&_eu=ABAI&cid=1217445905.1775665163&frm=0&pscdl=noapi&sr=1493x933&ul=en-us&_s=1&tag_exp=0~115616986~115938465~115938468~116991817&dl=https%3A%2F%2Fjfed.ilabt.imec.be%2F&dt=jFed&sid=1775665167&sct=1&seg=0&_tu=wAQ&en=page_view&_fv=1&_ss=1&_ee=1&tfd=19064,0,0,0
1775665468994,205,JFED/update/3/GMP/149.0/20260325145817/Linux_x86_64-gcc3/en-US/release-cck-fedora/Linux%25206.19.10-200.fc43.x86_64%2520(GTK%25203.24.52%252Clibpulse%252017.0.0)/fedora/1.0/update.xml-145,200,OK,JFED100 2-9,text,true,,1971,459,6,11,https://aus5.mozilla.org/update/3/GMP/149.0/20260325145817/Linux_x86_64-gcc3/en-US/release-cck-fedora/Linux%25206.19.10-200.fc43.x86_64%2520(GTK%25203.24.52%252Clibpulse%252017.0.0)/fedora/1.0/update.xml,205,0,0
1775665469159,96,JFED/g/collect?v=2&tid=G-2N3FKQQJXJ&gtm=45je6470v9109451552za20g&_p=1775665194376&gcd=13l3l3l3l2l1&npa=0&dma=0&_eu=ABAIAAQ&cid=1217445905.1775665163&frm=0&pscdl=noapi&sr=1493x933&ul=en-us&_s=1&tag_exp=0~115938466~115938468~116363097~116991817&dl=https%3A%2F%2Fjfed.ilabt.imec.be%2Ffeatures%2F&dt=Features&sid=1775665167&sct=1&seg=1&_tu=wAQ&en=page_view&_ee=1&tfd=13437-200,204,No Content,JFED100 2-8,text,true,,834,901,6,11,https://www.google-analytics.com/g/collect?v=2&tid=G-2N3FKQQJXJ&gtm=45je6470v9109451552za20g&_p=1775665194376&gcd=13l3l3l3l2l1&npa=0&dma=0&_eu=ABAIAAQ&cid=1217445905.1775665163&frm=0&pscdl=noapi&sr=1493x933&ul=en-us&_s=1&tag_exp=0~115938466~115938468~116363097~116991817&dl=https%3A%2F%2Fjfed.ilabt.imec.be%2Ffeatures%2F&dt=Features&sid=1775665167&sct=1&seg=1&_tu=wAQ&en=page_view&_ee=1&tfd=13437,0,0,0
1775665469199,98,JFED/g/chains/202402/aus.content-signature.mozilla.org-2026-05-16-09-42-02.chain-146,200,OK,JFED100 2-9,text,true,,5809,332,6,11,https://content-signature-2.cdn.mozilla.net/g/chains/202402/aus.content-signature.mozilla.org-2026-05-16-09-42-02.chain,76,0,0
1775665469256,138,JFED/complete/search-144,200,OK,JFED100 2-8,text,true,,9161,281,6,11,https://www.google.com/complete/search?client=firefox&channel=ftr&q=,138,0,0
1775665469058,353,JFED/submit/firefox-desktop/newtab/1/7eaf7968-18c6-4240-af2d-e536a198970e-150,200,OK,JFED100 2-5,text,true,,850,4069,6,11,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/newtab/1/7eaf7968-18c6-4240-af2d-e536a198970e,353,0,0
1775665469162,310,JFED/get_started/-168,200,OK,JFED100 2-6,text,true,,2582,499,6,11,https://jfed.ilabt.imec.be/get_started/,310,0,0
1775665469395,122,JFED/update/3/GMP/149.0/20260325145817/Linux_x86_64-gcc3/en-US/release-cck-fedora/Linux%25206.19.10-200.fc43.x86_64%2520(GTK%25203.24.52%252Clibpulse%252017.0.0)/fedora/1.0/update.xml-145,200,OK,JFED100 2-8,text,true,,1970,459,6,11,https://aus5.mozilla.org/update/3/GMP/149.0/20260325145817/Linux_x86_64-gcc3/en-US/release-cck-fedora/Linux%25206.19.10-200.fc43.x86_64%2520(GTK%25203.24.52%252Clibpulse%252017.0.0)/fedora/1.0/update.xml,122,0,0
1775665469095,424,JFED/gtag/js-166,200,OK,JFED100 2-7,text,true,,148884,428,6,11,https://www.googletagmanager.com/gtag/js?id=G-2N3FKQQJXJ&cx=c&_slc=1,116,0,0
1775665469025,520,JFED/submit/firefox-desktop/newtab/1/7eaf7968-18c6-4240-af2d-e536a198970e-150,200,OK,JFED100 2-10,text,true,,887,4069,6,11,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/newtab/1/7eaf7968-18c6-4240-af2d-e536a198970e,520,0,161
1775665469473,101,JFED/j/collect?v=1&_v=j102&a=235271294&t=pageview&_s=1&dl=https%3A%2F%2Fjfed.ilabt.imec.be%2Fget_started%2F&ul=en-us&dt=Get%20Started&sr=1493x933&vp=1493x825&_u=AACAAEABAAAAACAAI~&jid=&gjid=&cid=1217445905.1775665163&tid=UA-57217745-2&_gid=417259628.1775665163&_slc=1&z=75945156-176,200,OK,JFED100 2-6,text,true,,921,744,6,11,https://www.google-analytics.com/j/collect?v=1&_v=j102&a=235271294&t=pageview&_s=1&dl=https%3A%2F%2Fjfed.ilabt.imec.be%2Fget_started%2F&ul=en-us&dt=Get%20Started&sr=1493x933&vp=1493x825&_u=AACAAEABAAAAACAAI~&jid=&gjid=&cid=1217445905.1775665163&tid=UA-57217745-2&_gid=417259628.1775665163&_slc=1&z=75945156,101,0,0
1775665469298,303,JFED/-148,400,Bad Request,JFED100 2-9,text,false,,229,1547,6,11,https://mozilla-ohttp.fastly-edge.com/,303,0,0
1775665469517,100,JFED/g/chains/202402/aus.content-signature.mozilla.org-2026-05-16-09-42-02.chain-146,200,OK,JFED100 2-8,text,true,,5809,332,6,11,https://content-signature-2.cdn.mozilla.net/g/chains/202402/aus.content-signature.mozilla.org-2026-05-16-09-42-02.chain,85,0,0
